Date	Time	O_U	O_V	O_Pa	O_ta	O_td	O_RH	O_RN_ACC	O_radiation	O_PM2_5	O_O3	O_NO2	O_CO	O_SO2	O_PM10
20170328	1	1.32903	1.08598	1009.08	6.05	0.733333	69.5	0	52.2	68	0.0264	0.0429	0.9214	0.0054	90
20170328	2	3.39088	-1.6782	1008.88	7.65	-0.433333	57.8333	0	88.1667	50	0.0393	0.0319	0.6076	0.005	73
20170328	3	1.19251	0.093231	1010.13	5.8	0.066667	66.8333	0.4	27.5	51	0.013	0.0557	0.7806	0.0051	73
20170328	4	0.338348	-0.247271	1011.85	3.53333	1	83.8333	0	0	57	0.0049	0.0479	0.8364	0.0049	82
20170328	5	-0.722745	-0.957326	1013.55	4.98333	1.1	76.8333	0	71.8	68	0.0084	0.0485	0.8303	0.0057	99
20170328	6	1.40214	0.966709	1011.98	11.65	-2.45	38	0	152.667	70	0.0357	0.0432	0.6405	0.0066	98
20170328	7	2.16239	0.159726	1012.02	7.91667	-3.18333	45.8333	0	21.5	47	0.0199	0.0531	0.6735	0.006	70
20170328	8	1.94872	0.631125	1012.97	5.05	0.683333	73.8333	0	0	44	0.0289	0.0301	0.6564	0.0051	61
20170328	9	0.307789	-0.046639	1013.13	7.1	0.3	63.1667	0	104	32	0.0234	0.0428	0.5743	0.0049	52
20170328	10	2.02811	0.453626	1010.93	13.6333	-2.98333	31.8333	0	195	46	0.0461	0.0344	0.4891	0.0048	70
20170328	11	1.79833	0.48712	1010.97	9.15	-0.783333	50.8333	0	33.5	41	0.0202	0.0526	0.5833	0.0046	60
20170328	12	0.654242	0.017445	1011.55	5.25	-1.56667	61.5	0	0	36	0.0104	0.0499	0.6346	0.0043	55
20170328	13	0.22708	0.800723	1013.02	7.7	-0.983333	55.1667	0	103.2	42	0.0111	0.0594	0.7398	0.0052	72
20170328	14	3.29631	-0.399023	1010.25	15.95	-1.16667	31	0	191.667	46	0.0483	0.036	0.4957	0.0053	79
20170328	15	1.50945	0.519524	1009.62	11.9333	2.48333	53.5	0	25.5	50	0.0183	0.0551	0.641	0.005	78
20170329	1	-0.722745	-0.957326	1013.55	4.98333	1.1	76.8333	0	71.8	68	0.0084	0.0485	0.8303	0.0057	99
20170329	2	1.40214	0.966709	1011.98	11.65	-2.45	38	0	152.667	70	0.0357	0.0432	0.6405	0.0066	98
20170329	3	2.16239	0.159726	1012.02	7.91667	-3.18333	45.8333	0	21.5	47	0.0199	0.0531	0.6735	0.006	70
20170329	4	1.94872	0.631125	1012.97	5.05	0.683333	73.8333	0	0	44	0.0289	0.0301	0.6564	0.0051	61
20170329	5	0.307789	-0.046639	1013.13	7.1	0.3	63.1667	0	104	32	0.0234	0.0428	0.5743	0.0049	52
20170329	6	2.02811	0.453626	1010.93	13.6333	-2.98333	31.8333	0	195	46	0.0461	0.0344	0.4891	0.0048	70
20170329	7	1.79833	0.48712	1010.97	9.15	-0.783333	50.8333	0	33.5	41	0.0202	0.0526	0.5833	0.0046	60
20170329	8	0.654242	0.017445	1011.55	5.25	-1.56667	61.5	0	0	36	0.0104	0.0499	0.6346	0.0043	55
20170329	9	0.22708	0.800723	1013.02	7.7	-0.983333	55.1667	0	103.2	42	0.0111	0.0594	0.7398	0.0052	72
20170329	10	3.29631	-0.399023	1010.25	15.95	-1.16667	31	0	191.667	46	0.0483	0.036	0.4957	0.0053	79
20170329	11	1.50945	0.519524	1009.62	11.9333	2.48333	53.5	0	25.5	50	0.0183	0.0551	0.641	0.005	78
20170329	12	-0.816967	-0.882532	1008.87	10.2667	2.15	57.5	0	0	49	0.0157	0.0456	0.6573	0.0046	75
20170329	13	-1.3889	-0.687503	1008.4	10.5667	2.38333	57.3333	0.2	49.6	41	0.0172	0.0463	0.5692	0.0047	72
20170329	14	-0.728098	-1.42618	1007.07	9.15	5.73333	80.6667	1.3	33.8333	39	0.0168	0.0426	0.5735	0.0043	53
20170329	15	-2.10012	-1.72791	1007.47	6.31667	3	79.5	0	17	11	0.0183	0.0371	0.5175	0.0037	16
20170330	1	0.307789	-0.046639	1013.13	7.1	0.3	63.1667	0	104	32	0.0234	0.0428	0.5743	0.0049	52
20170330	2	2.02811	0.453626	1010.93	13.6333	-2.98333	31.8333	0	195	46	0.0461	0.0344	0.4891	0.0048	70
20170330	3	1.79833	0.48712	1010.97	9.15	-0.783333	50.8333	0	33.5	41	0.0202	0.0526	0.5833	0.0046	60
20170330	4	0.654242	0.017445	1011.55	5.25	-1.56667	61.5	0	0	36	0.0104	0.0499	0.6346	0.0043	55
20170330	5	0.22708	0.800723	1013.02	7.7	-0.983333	55.1667	0	103.2	42	0.0111	0.0594	0.7398	0.0052	72
20170330	6	3.29631	-0.399023	1010.25	15.95	-1.16667	31	0	191.667	46	0.0483	0.036	0.4957	0.0053	79
20170330	7	1.50945	0.519524	1009.62	11.9333	2.48333	53.5	0	25.5	50	0.0183	0.0551	0.641	0.005	78
20170330	8	-0.816967	-0.882532	1008.87	10.2667	2.15	57.5	0	0	49	0.0157	0.0456	0.6573	0.0046	75
20170330	9	-1.3889	-0.687503	1008.4	10.5667	2.38333	57.3333	0.2	49.6	41	0.0172	0.0463	0.5692	0.0047	72
20170330	10	-0.728098	-1.42618	1007.07	9.15	5.73333	80.6667	1.3	33.8333	39	0.0168	0.0426	0.5735	0.0043	53
20170330	11	-2.10012	-1.72791	1007.47	6.31667	3	79.5	0	17	11	0.0183	0.0371	0.5175	0.0037	16
20170330	12	0.189468	-0.749159	1006.97	5.41667	1.8	77.8333	0	0	11	0.0169	0.0301	0.4979	0.0036	16
20170330	13	0.063884	-0.883895	1006.27	7.58333	1.8	67.6667	0	79	16	0.0175	0.0364	0.5124	0.0041	25
20170330	14	2.51311	-0.426749	1003.78	12.3667	0.066667	44.5	1	184.667	17	0.041	0.0242	0.391	0.0039	28
20170330	15	-0.068289	-0.498017	1005.22	8.78333	0.65	57.6667	0	41.5	23	0.0299	0.0342	0.4645	0.0039	38
20170331	1	0.22708	0.800723	1013.02	7.7	-0.983333	55.1667	0	103.2	42	0.0111	0.0594	0.7398	0.0052	72
20170331	2	3.29631	-0.399023	1010.25	15.95	-1.16667	31	0	191.667	46	0.0483	0.036	0.4957	0.0053	79
20170331	3	1.50945	0.519524	1009.62	11.9333	2.48333	53.5	0	25.5	50	0.0183	0.0551	0.641	0.005	78
20170331	4	-0.816967	-0.882532	1008.87	10.2667	2.15	57.5	0	0	49	0.0157	0.0456	0.6573	0.0046	75
20170331	5	-1.3889	-0.687503	1008.4	10.5667	2.38333	57.3333	0.2	49.6	41	0.0172	0.0463	0.5692	0.0047	72
20170331	6	-0.728098	-1.42618	1007.07	9.15	5.73333	80.6667	1.3	33.8333	39	0.0168	0.0426	0.5735	0.0043	53
20170331	7	-2.10012	-1.72791	1007.47	6.31667	3	79.5	0	17	11	0.0183	0.0371	0.5175	0.0037	16
20170331	8	0.189468	-0.749159	1006.97	5.41667	1.8	77.8333	0	0	11	0.0169	0.0301	0.4979	0.0036	16
20170331	9	0.063884	-0.883895	1006.27	7.58333	1.8	67.6667	0	79	16	0.0175	0.0364	0.5124	0.0041	25
20170331	10	2.51311	-0.426749	1003.78	12.3667	0.066667	44.5	1	184.667	17	0.041	0.0242	0.391	0.0039	28
20170331	11	-0.068289	-0.498017	1005.22	8.78333	0.65	57.6667	0	41.5	23	0.0299	0.0342	0.4645	0.0039	38
20170331	12	-0.263526	-0.641626	1007.18	4.38333	0.833333	78	0	0	21	0.0164	0.0317	0.5171	0.0035	28
20170331	13	-0.163813	0.073088	1008.68	6.88333	0.816667	67.5	0	114.8	26	0.0157	0.0371	0.5585	0.0041	38
20170331	14	3.40449	1.14049	1007.52	14.5833	-3.36667	28.8333	0	217	37	0.0544	0.0258	0.4444	0.0055	58
20170331	15	2.2636	1.0362	1008.12	9.51667	-1.53333	46.6667	0	34	51	0.0372	0.0429	0.5987	0.0055	76
20170401	1	-1.3889	-0.687503	1008.4	10.5667	2.38333	57.3333	0.2	49.6	41	0.0172	0.0463	0.5692	0.0047	72
20170401	2	-0.728098	-1.42618	1007.07	9.15	5.73333	80.6667	1.3	33.8333	39	0.0168	0.0426	0.5735	0.0043	53
20170401	3	-2.10012	-1.72791	1007.47	6.31667	3	79.5	0	17	11	0.0183	0.0371	0.5175	0.0037	16
20170401	4	0.189468	-0.749159	1006.97	5.41667	1.8	77.8333	0	0	11	0.0169	0.0301	0.4979	0.0036	16
20170401	5	0.063884	-0.883895	1006.27	7.58333	1.8	67.6667	0	79	16	0.0175	0.0364	0.5124	0.0041	25
20170401	6	2.51311	-0.426749	1003.78	12.3667	0.066667	44.5	1	184.667	17	0.041	0.0242	0.391	0.0039	28
20170401	7	-0.068289	-0.498017	1005.22	8.78333	0.65	57.6667	0	41.5	23	0.0299	0.0342	0.4645	0.0039	38
20170401	8	-0.263526	-0.641626	1007.18	4.38333	0.833333	78	0	0	21	0.0164	0.0317	0.5171	0.0035	28
20170401	9	-0.163813	0.073088	1008.68	6.88333	0.816667	67.5	0	114.8	26	0.0157	0.0371	0.5585	0.0041	38
20170401	10	3.40449	1.14049	1007.52	14.5833	-3.36667	28.8333	0	217	37	0.0544	0.0258	0.4444	0.0055	58
20170401	11	2.2636	1.0362	1008.12	9.51667	-1.53333	46.6667	0	34	51	0.0372	0.0429	0.5987	0.0055	76
20170401	12	0.6653	0.622315	1009.98	5.81667	-1.6	58.8333	0	0	46	0.0219	0.0429	0.6218	0.0057	67
20170401	13	0.273616	1.05175	1012.75	8.33333	0.266667	58.3333	0	114	64	0.0166	0.0588	0.7632	0.0065	95
20170401	14	1.99858	2.72742	1011.93	17.8167	-0.95	28.3333	0	226.333	53	0.0525	0.0414	0.5697	0.0068	85
20170401	15	2.03642	0.644138	1012.5	12.6	-1.05	39.3333	0	41	56	0.0258	0.0624	0.6932	0.006	84
20170402	1	0.063884	-0.883895	1006.27	7.58333	1.8	67.6667	0	79	16	0.0175	0.0364	0.5124	0.0041	25
20170402	2	2.51311	-0.426749	1003.78	12.3667	0.066667	44.5	1	184.667	17	0.041	0.0242	0.391	0.0039	28
20170402	3	-0.068289	-0.498017	1005.22	8.78333	0.65	57.6667	0	41.5	23	0.0299	0.0342	0.4645	0.0039	38
20170402	4	-0.263526	-0.641626	1007.18	4.38333	0.833333	78	0	0	21	0.0164	0.0317	0.5171	0.0035	28
20170402	5	-0.163813	0.073088	1008.68	6.88333	0.816667	67.5	0	114.8	26	0.0157	0.0371	0.5585	0.0041	38
20170402	6	3.40449	1.14049	1007.52	14.5833	-3.36667	28.8333	0	217	37	0.0544	0.0258	0.4444	0.0055	58
20170402	7	2.2636	1.0362	1008.12	9.51667	-1.53333	46.6667	0	34	51	0.0372	0.0429	0.5987	0.0055	76
20170402	8	0.6653	0.622315	1009.98	5.81667	-1.6	58.8333	0	0	46	0.0219	0.0429	0.6218	0.0057	67
20170402	9	0.273616	1.05175	1012.75	8.33333	0.266667	58.3333	0	114	64	0.0166	0.0588	0.7632	0.0065	95
20170402	10	1.99858	2.72742	1011.93	17.8167	-0.95	28.3333	0	226.333	53	0.0525	0.0414	0.5697	0.0068	85
20170402	11	2.03642	0.644138	1012.5	12.6	-1.05	39.3333	0	41	56	0.0258	0.0624	0.6932	0.006	84
20170402	12	-0.175328	-0.650703	1013.82	8.25	-0.533333	53.8333	0	0	51	0.0057	0.0675	0.856	0.0055	77
20170402	13	-0.88626	-0.337758	1014.88	11.0333	-2.18333	41.5	0	107	49	0.0136	0.0677	0.8241	0.0069	82
20170402	14	2.59396	1.13554	1012.57	20.4	-1.31667	23.3333	0	204.5	46	0.0588	0.0423	0.5114	0.0072	77
20170402	15	1.79254	-0.006285	1011.93	14.9833	-2.28333	30.5	0	35	50	0.0385	0.0541	0.5754	0.0059	78
20170403	1	-0.163813	0.073088	1008.68	6.88333	0.816667	67.5	0	114.8	26	0.0157	0.0371	0.5585	0.0041	38
20170403	2	3.40449	1.14049	1007.52	14.5833	-3.36667	28.8333	0	217	37	0.0544	0.0258	0.4444	0.0055	58
20170403	3	2.2636	1.0362	1008.12	9.51667	-1.53333	46.6667	0	34	51	0.0372	0.0429	0.5987	0.0055	76
20170403	4	0.6653	0.622315	1009.98	5.81667	-1.6	58.8333	0	0	46	0.0219	0.0429	0.6218	0.0057	67
20170403	5	0.273616	1.05175	1012.75	8.33333	0.266667	58.3333	0	114	64	0.0166	0.0588	0.7632	0.0065	95
20170403	6	1.99858	2.72742	1011.93	17.8167	-0.95	28.3333	0	226.333	53	0.0525	0.0414	0.5697	0.0068	85
20170403	7	2.03642	0.644138	1012.5	12.6	-1.05	39.3333	0	41	56	0.0258	0.0624	0.6932	0.006	84
20170403	8	-0.175328	-0.650703	1013.82	8.25	-0.533333	53.8333	0	0	51	0.0057	0.0675	0.856	0.0055	77
20170403	9	-0.88626	-0.337758	1014.88	11.0333	-2.18333	41.5	0	107	49	0.0136	0.0677	0.8241	0.0069	82
20170403	10	2.59396	1.13554	1012.57	20.4	-1.31667	23.3333	0	204.5	46	0.0588	0.0423	0.5114	0.0072	77
20170403	11	1.79254	-0.006285	1011.93	14.9833	-2.28333	30.5	0	35	50	0.0385	0.0541	0.5754	0.0059	78
20170403	12	1.02773	0.188785	1010.9	12.5	-2.26667	36	0	0	45	0.0179	0.057	0.5904	0.0083	70
20170403	13	-1.61109	-1.11997	1010.4	12.0667	-0.116667	43.5	0.2	23.8	38	0.0091	0.0695	0.6852	0.007	70
20170403	14	-3.44318	-0.518355	1005.57	12.65	6.35	68.3333	11.3	32.6667	24	0.026	0.0448	0.497	0.0045	43
20170403	15	-2.12447	-1.52571	1001.57	11.0833	10.2667	95.1667	20	7	20	0.0138	0.0471	0.5703	0.0041	28
20170404	1	0.273616	1.05175	1012.75	8.33333	0.266667	58.3333	0	114	64	0.0166	0.0588	0.7632	0.0065	95
20170404	2	1.99858	2.72742	1011.93	17.8167	-0.95	28.3333	0	226.333	53	0.0525	0.0414	0.5697	0.0068	85
20170404	3	2.03642	0.644138	1012.5	12.6	-1.05	39.3333	0	41	56	0.0258	0.0624	0.6932	0.006	84
20170404	4	-0.175328	-0.650703	1013.82	8.25	-0.533333	53.8333	0	0	51	0.0057	0.0675	0.856	0.0055	77
20170404	5	-0.88626	-0.337758	1014.88	11.0333	-2.18333	41.5	0	107	49	0.0136	0.0677	0.8241	0.0069	82
20170404	6	2.59396	1.13554	1012.57	20.4	-1.31667	23.3333	0	204.5	46	0.0588	0.0423	0.5114	0.0072	77
20170404	7	1.79254	-0.006285	1011.93	14.9833	-2.28333	30.5	0	35	50	0.0385	0.0541	0.5754	0.0059	78
20170404	8	1.02773	0.188785	1010.9	12.5	-2.26667	36	0	0	45	0.0179	0.057	0.5904	0.0083	70
20170404	9	-1.61109	-1.11997	1010.4	12.0667	-0.116667	43.5	0.2	23.8	38	0.0091	0.0695	0.6852	0.007	70
20170404	10	-3.44318	-0.518355	1005.57	12.65	6.35	68.3333	11.3	32.6667	24	0.026	0.0448	0.497	0.0045	43
20170404	11	-2.12447	-1.52571	1001.57	11.0833	10.2667	95.1667	20	7	20	0.0138	0.0471	0.5703	0.0041	28
20170404	12	1.71477	2.49406	1000.23	11.45	11.1167	98.3333	8.5	0	14	0.0279	0.0196	0.3893	0.0041	22
20170404	13	1.70177	2.38525	1001.65	9.91667	9.5	97.6667	0.5	24.2	19	0.0175	0.0355	0.4433	0.0043	27
20170404	14	1.89919	1.20489	1001.9	11.1833	7.98333	81.1667	0	52.3333	18	0.027	0.0345	0.4469	0.004	31
20170404	15	1.33547	0.085705	1002.9	10.2	7.75	85	0	15.5	23	0.0146	0.0407	0.5201	0.004	33
20170405	1	-0.88626	-0.337758	1014.88	11.0333	-2.18333	41.5	0	107	49	0.0136	0.0677	0.8241	0.0069	82
20170405	2	2.59396	1.13554	1012.57	20.4	-1.31667	23.3333	0	204.5	46	0.0588	0.0423	0.5114	0.0072	77
20170405	3	1.79254	-0.006285	1011.93	14.9833	-2.28333	30.5	0	35	50	0.0385	0.0541	0.5754	0.0059	78
20170405	4	1.02773	0.188785	1010.9	12.5	-2.26667	36	0	0	45	0.0179	0.057	0.5904	0.0083	70
20170405	5	-1.61109	-1.11997	1010.4	12.0667	-0.116667	43.5	0.2	23.8	38	0.0091	0.0695	0.6852	0.007	70
20170405	6	-3.44318	-0.518355	1005.57	12.65	6.35	68.3333	11.3	32.6667	24	0.026	0.0448	0.497	0.0045	43
20170405	7	-2.12447	-1.52571	1001.57	11.0833	10.2667	95.1667	20	7	20	0.0138	0.0471	0.5703	0.0041	28
20170405	8	1.71477	2.49406	1000.23	11.45	11.1167	98.3333	8.5	0	14	0.0279	0.0196	0.3893	0.0041	22
20170405	9	1.70177	2.38525	1001.65	9.91667	9.5	97.6667	0.5	24.2	19	0.0175	0.0355	0.4433	0.0043	27
20170405	10	1.89919	1.20489	1001.9	11.1833	7.98333	81.1667	0	52.3333	18	0.027	0.0345	0.4469	0.004	31
20170405	11	1.33547	0.085705	1002.9	10.2	7.75	85	0	15.5	23	0.0146	0.0407	0.5201	0.004	33
20170405	12	1.69229	0.421825	1004.23	9.36667	7.36667	87.6667	0	0	29	0.0124	0.0332	0.494	0.0041	39
20170405	13	-0.865571	-0.504564	1005.37	11.7	7.3	76	0	91.4	23	0.017	0.0355	0.5081	0.0042	36
20170405	14	1.00327	-0.092645	1002.67	20.8	7.56667	43	0	218.333	25	0.031	0.0456	0.5404	0.0046	44
20170405	15	1.73321	0.929996	1002.4	15.3167	9.5	69	0	36	40	0.0105	0.0614	0.6662	0.0049	63
20170406	1	-1.61109	-1.11997	1010.4	12.0667	-0.116667	43.5	0.2	23.8	38	0.0091	0.0695	0.6852	0.007	70
20170406	2	-3.44318	-0.518355	1005.57	12.65	6.35	68.3333	11.3	32.6667	24	0.026	0.0448	0.497	0.0045	43
20170406	3	-2.12447	-1.52571	1001.57	11.0833	10.2667	95.1667	20	7	20	0.0138	0.0471	0.5703	0.0041	28
20170406	4	1.71477	2.49406	1000.23	11.45	11.1167	98.3333	8.5	0	14	0.0279	0.0196	0.3893	0.0041	22
20170406	5	1.70177	2.38525	1001.65	9.91667	9.5	97.6667	0.5	24.2	19	0.0175	0.0355	0.4433	0.0043	27
20170406	6	1.89919	1.20489	1001.9	11.1833	7.98333	81.1667	0	52.3333	18	0.027	0.0345	0.4469	0.004	31
20170406	7	1.33547	0.085705	1002.9	10.2	7.75	85	0	15.5	23	0.0146	0.0407	0.5201	0.004	33
20170406	8	1.69229	0.421825	1004.23	9.36667	7.36667	87.6667	0	0	29	0.0124	0.0332	0.494	0.0041	39
20170406	9	-0.865571	-0.504564	1005.37	11.7	7.3	76	0	91.4	23	0.017	0.0355	0.5081	0.0042	36
20170406	10	1.00327	-0.092645	1002.67	20.8	7.56667	43	0	218.333	25	0.031	0.0456	0.5404	0.0046	44
20170406	11	1.73321	0.929996	1002.4	15.3167	9.5	69	0	36	40	0.0105	0.0614	0.6662	0.0049	63
20170406	12	1.60903	0.579572	1003.18	10.9	7.51667	80.1667	0	0	37	0.011	0.0431	0.6184	0.0051	53
20170406	13	1.59367	0.941075	1003.65	10.6167	7.41667	81.5	0	98.2	47	0.0126	0.0458	0.6291	0.0048	70
20170406	14	2.38297	0.73068	1001.2	18	9.08333	56.5	0	181.5	42	0.0344	0.0387	0.5769	0.0046	69
20170406	15	2.94075	0.970094	1001.2	12.95	8.78333	76.3333	0.2	17	46	0.0147	0.0484	0.6902	0.0045	69
20170407	1	1.70177	2.38525	1001.65	9.91667	9.5	97.6667	0.5	24.2	19	0.0175	0.0355	0.4433	0.0043	27
20170407	2	1.89919	1.20489	1001.9	11.1833	7.98333	81.1667	0	52.3333	18	0.027	0.0345	0.4469	0.004	31
20170407	3	1.33547	0.085705	1002.9	10.2	7.75	85	0	15.5	23	0.0146	0.0407	0.5201	0.004	33
20170407	4	1.69229	0.421825	1004.23	9.36667	7.36667	87.6667	0	0	29	0.0124	0.0332	0.494	0.0041	39
20170407	5	-0.865571	-0.504564	1005.37	11.7	7.3	76	0	91.4	23	0.017	0.0355	0.5081	0.0042	36
20170407	6	1.00327	-0.092645	1002.67	20.8	7.56667	43	0	218.333	25	0.031	0.0456	0.5404	0.0046	44
20170407	7	1.73321	0.929996	1002.4	15.3167	9.5	69	0	36	40	0.0105	0.0614	0.6662	0.0049	63
20170407	8	1.60903	0.579572	1003.18	10.9	7.51667	80.1667	0	0	37	0.011	0.0431	0.6184	0.0051	53
20170407	9	1.59367	0.941075	1003.65	10.6167	7.41667	81.5	0	98.2	47	0.0126	0.0458	0.6291	0.0048	70
20170407	10	2.38297	0.73068	1001.2	18	9.08333	56.5	0	181.5	42	0.0344	0.0387	0.5769	0.0046	69
20170407	11	2.94075	0.970094	1001.2	12.95	8.78333	76.3333	0.2	17	46	0.0147	0.0484	0.6902	0.0045	69
20170407	12	1.36255	-0.233714	1001.97	11.5	9.86667	90	0.8	0	41	0.0137	0.03	0.6786	0.0038	62
20170407	13	-0.831637	-0.945705	1003.6	12.8833	9.31667	80.6667	0	92.2	37	0.0205	0.0282	0.6	0.0041	59
20170407	14	-3.89295	-1.17427	1003.67	19.35	5	39.1667	0	195.833	13	0.0429	0.0184	0.3526	0.0038	23
20170407	15	-3.07629	0.817381	1004.6	14.9333	2.5	43.3333	0.1	20	17	0.032	0.0261	0.3748	0.0037	27
20170408	1	-0.865571	-0.504564	1005.37	11.7	7.3	76	0	91.4	23	0.017	0.0355	0.5081	0.0042	36
20170408	2	1.00327	-0.092645	1002.67	20.8	7.56667	43	0	218.333	25	0.031	0.0456	0.5404	0.0046	44
20170408	3	1.73321	0.929996	1002.4	15.3167	9.5	69	0	36	40	0.0105	0.0614	0.6662	0.0049	63
20170408	4	1.60903	0.579572	1003.18	10.9	7.51667	80.1667	0	0	37	0.011	0.0431	0.6184	0.0051	53
20170408	5	1.59367	0.941075	1003.65	10.6167	7.41667	81.5	0	98.2	47	0.0126	0.0458	0.6291	0.0048	70
20170408	6	2.38297	0.73068	1001.2	18	9.08333	56.5	0	181.5	42	0.0344	0.0387	0.5769	0.0046	69
20170408	7	2.94075	0.970094	1001.2	12.95	8.78333	76.3333	0.2	17	46	0.0147	0.0484	0.6902	0.0045	69
20170408	8	1.36255	-0.233714	1001.97	11.5	9.86667	90	0.8	0	41	0.0137	0.03	0.6786	0.0038	62
20170408	9	-0.831637	-0.945705	1003.6	12.8833	9.31667	80.6667	0	92.2	37	0.0205	0.0282	0.6	0.0041	59
20170408	10	-3.89295	-1.17427	1003.67	19.35	5	39.1667	0	195.833	13	0.0429	0.0184	0.3526	0.0038	23
20170408	11	-3.07629	0.817381	1004.6	14.9333	2.5	43.3333	0.1	20	17	0.032	0.0261	0.3748	0.0037	27
20170408	12	-2.53038	-0.176744	1005.88	11.9667	-0.733333	41.5	0	0	24	0.036	0.0192	0.3684	0.0041	34
20170408	13	-2.86757	-1.9597	1005.47	13.5167	-4.08333	31.1667	0	129.2	18	0.0298	0.0336	0.4107	0.004	33
20170408	14	-2.91114	0.768311	1000.63	21.4	-9.73333	11.5	0	244.833	9	0.0426	0.0268	0.3427	0.004	22
20170408	15	0.405449	0.686226	997.367	18.2833	-6.1	19.6667	0	32	15	0.0149	0.0555	0.5427	0.0046	32
20170409	1	1.59367	0.941075	1003.65	10.6167	7.41667	81.5	0	98.2	47	0.0126	0.0458	0.6291	0.0048	70
20170409	2	2.38297	0.73068	1001.2	18	9.08333	56.5	0	181.5	42	0.0344	0.0387	0.5769	0.0046	69
20170409	3	2.94075	0.970094	1001.2	12.95	8.78333	76.3333	0.2	17	46	0.0147	0.0484	0.6902	0.0045	69
20170409	4	1.36255	-0.233714	1001.97	11.5	9.86667	90	0.8	0	41	0.0137	0.03	0.6786	0.0038	62
20170409	5	-0.831637	-0.945705	1003.6	12.8833	9.31667	80.6667	0	92.2	37	0.0205	0.0282	0.6	0.0041	59
20170409	6	-3.89295	-1.17427	1003.67	19.35	5	39.1667	0	195.833	13	0.0429	0.0184	0.3526	0.0038	23
20170409	7	-3.07629	0.817381	1004.6	14.9333	2.5	43.3333	0.1	20	17	0.032	0.0261	0.3748	0.0037	27
20170409	8	-2.53038	-0.176744	1005.88	11.9667	-0.733333	41.5	0	0	24	0.036	0.0192	0.3684	0.0041	34
20170409	9	-2.86757	-1.9597	1005.47	13.5167	-4.08333	31.1667	0	129.2	18	0.0298	0.0336	0.4107	0.004	33
20170409	10	-2.91114	0.768311	1000.63	21.4	-9.73333	11.5	0	244.833	9	0.0426	0.0268	0.3427	0.004	22
20170409	11	0.405449	0.686226	997.367	18.2833	-6.1	19.6667	0	32	15	0.0149	0.0555	0.5427	0.0046	32
20170409	12	1.27889	0.119707	996.417	14.1167	0.966667	41.1667	0	0	21	0.0092	0.0459	0.4966	0.0043	38
20170409	13	2.33573	-0.261027	996.183	13.45	2.28333	47.3333	0	87.4	24	0.0228	0.037	0.4521	0.0053	47
20170409	14	4.14621	1.58796	994.167	19.3833	3.36667	34.8333	0	218.833	29	0.0517	0.0287	0.4561	0.005	64
20170409	15	4.20601	-0.564333	996.2	15.3167	-4.38333	25.8333	0	30.6667	22	0.0417	0.0256	0.4359	0.0045	89
20170410	1	-0.831637	-0.945705	1003.6	12.8833	9.31667	80.6667	0	92.2	37	0.0205	0.0282	0.6	0.0041	59
20170410	2	-3.89295	-1.17427	1003.67	19.35	5	39.1667	0	195.833	13	0.0429	0.0184	0.3526	0.0038	23
20170410	3	-3.07629	0.817381	1004.6	14.9333	2.5	43.3333	0.1	20	17	0.032	0.0261	0.3748	0.0037	27
20170410	4	-2.53038	-0.176744	1005.88	11.9667	-0.733333	41.5	0	0	24	0.036	0.0192	0.3684	0.0041	34
20170410	5	-2.86757	-1.9597	1005.47	13.5167	-4.08333	31.1667	0	129.2	18	0.0298	0.0336	0.4107	0.004	33
20170410	6	-2.91114	0.768311	1000.63	21.4	-9.73333	11.5	0	244.833	9	0.0426	0.0268	0.3427	0.004	22
20170410	7	0.405449	0.686226	997.367	18.2833	-6.1	19.6667	0	32	15	0.0149	0.0555	0.5427	0.0046	32
20170410	8	1.27889	0.119707	996.417	14.1167	0.966667	41.1667	0	0	21	0.0092	0.0459	0.4966	0.0043	38
20170410	9	2.33573	-0.261027	996.183	13.45	2.28333	47.3333	0	87.4	24	0.0228	0.037	0.4521	0.0053	47
20170410	10	4.14621	1.58796	994.167	19.3833	3.36667	34.8333	0	218.833	29	0.0517	0.0287	0.4561	0.005	64
20170410	11	4.20601	-0.564333	996.2	15.3167	-4.38333	25.8333	0	30.6667	22	0.0417	0.0256	0.4359	0.0045	89
20170410	12	1.26852	-2.0398	1001.68	10.6833	-14.0333	16.8333	0	0	14	0.0409	0.0145	0.3098	0.0039	62
20170410	13	3.08876	-1.00896	1004.88	10.7667	-14.55	15.5	0	131.8	11	0.029	0.0298	0.3519	0.0039	60
20170410	14	4.51372	1.44527	1004.1	14.9667	-11.7667	14.6667	0	240.833	12	0.0413	0.0209	0.3238	0.004	76
20170410	15	2.84634	1.29076	1005.32	10.4667	-9.53333	26.1667	0	19.3333	13	0.0306	0.0302	0.3774	0.0047	69
20170411	1	-2.86757	-1.9597	1005.47	13.5167	-4.08333	31.1667	0	129.2	18	0.0298	0.0336	0.4107	0.004	33
20170411	2	-2.91114	0.768311	1000.63	21.4	-9.73333	11.5	0	244.833	9	0.0426	0.0268	0.3427	0.004	22
20170411	3	0.405449	0.686226	997.367	18.2833	-6.1	19.6667	0	32	15	0.0149	0.0555	0.5427	0.0046	32
20170411	4	1.27889	0.119707	996.417	14.1167	0.966667	41.1667	0	0	21	0.0092	0.0459	0.4966	0.0043	38
20170411	5	2.33573	-0.261027	996.183	13.45	2.28333	47.3333	0	87.4	24	0.0228	0.037	0.4521	0.0053	47
